"","Country","Year","Nuts2","not_stated","sometimes","total","never","usually","somet_usual"
"2102","UK",2015,"UKG2",135.539,778.668,607.052,NA,32.26,810.928
"2103","UK",2015,"UKG1",121.808,631.333,477.943,NA,29.693,661.026
"2104","UK",2015,"UKF3",56.814,333.102,253.367,NA,21.315,354.417
"2105","UK",2015,"UKE2",105.201,416.058,283.709,NA,26.3,442.358
"2106","UK",2015,"UKE3",105.902,593.825,467.067,NA,17.255,611.08
"2107","UK",2015,"UKE1",69.894,417.645,336.805,NA,NA,NA
"2108","UK",2015,"UKD6",82.202,425.913,324.063,NA,18.607,444.52
"2109","UK",2015,"UKD3",265.442,1295.647,977.722,NA,49.364,1345.011
"2110","UK",2015,"UKD1",44.583,244.447,181.958,NA,16.293,260.74
"2111","UK",2015,"UKC2",63.33,654.453,572.68,NA,17.777,672.23
"2112","UK",2015,"UKC1",72.492,517.953,428.446,NA,13.36,531.313
"2113","UK",2015,"UKN0",108.994,827.966,683.521,11.09,24.361,852.327
"2114","UK",2015,"UKM9",73.131,443.124,357.397,NA,NA,NA
"2115","UK",2015,"UKD4",119.336,687.532,537.019,NA,27.491,715.023
"2116","UK",2015,"UKM8",117.459,708.909,568.854,NA,19.2,728.109
"2117","UK",2015,"UKD7",107.72,680.05,548.494,NA,21.545,701.595
"2118","UK",2015,"UKM7",167.477,937.614,725.616,NA,42.991,980.605
"2119","UK",2015,"UKH3",166.081,875.924,670.324,NA,39.519,915.443
"2120","UK",2015,"UKE4",225.218,1080.036,813.339,NA,32.285,1112.321
"2121","UK",2015,"UKH1",275.199,1214.694,893.013,NA,43.57,1258.264
"2122","UK",2015,"UKI7",206.072,1023.86,765.409,NA,50.623,1074.483
"2123","UK",2015,"UKJ2",421.204,1384.379,873.02,NA,83.652,1468.031
"2124","BE",2014,"BE25",63.998,510.537,383.463,18.02,45.056,555.593
"2125","BE",2014,"BE23",84.422,658.196,489.613,26.15,58.011,716.207
"2126","BE",2014,"BE32",41.496,460.592,358.765,22.939,37.392,497.984
"2127","BE",2014,"BE34",7.802,113.901,89.876,4.101,12.122,126.023
"2128","BE",2014,"BE10",65.405,430.098,320.411,11.628,32.654,462.752
"2129","BE",2014,"BE31",28.699,161.914,106.403,5.443,21.368,183.282
"2130","BE",2014,"BE21",119.367,756.313,564.697,18.78,53.468,809.781
"2131","BE",2014,"BE33",45.977,400.828,305.831,13.388,35.632,436.46
"2132","BE",2014,"BE35",19.989,194.926,147.264,9.012,18.661,213.587
"2133","BE",2014,"BE22",39.067,367.34,284.805,12.23,31.238,398.578
"2134","BE",2014,"BE24",83.993,488.9,345.121,13.515,46.271,535.171
"2135","BG",2014,"BG42",11.367,603.294,587.846,NA,NA,NA
"2136","BG",2014,"BG31",NA,279.714,276.293,NA,NA,NA
"2137","BG",2014,"BG41",9.036,981.214,968.79,NA,NA,NA
"2138","BG",2014,"BG32",NA,318.869,316.231,NA,NA,NA
"2139","BG",2014,"BG33",NA,389.092,385.558,NA,NA,NA
"2140","BG",2014,"BG34",NA,409.198,403.554,NA,NA,NA
"2141","CZ",2014,"CZ01",40.472,647.995,574.983,NA,32.541,680.536
"2142","CZ",2014,"CZ02",27.559,633.459,580.74,NA,25.16,658.619
"2143","CZ",2014,"CZ03",15.934,580.542,547.532,NA,17.076,597.618
"2144","CZ",2014,"CZ04",25.141,507.521,458.435,NA,23.944,531.465
"2145","CZ",2014,"CZ05",31.667,703.186,645.549,NA,25.805,728.991
"2146","CZ",2014,"CZ06",44.142,796.038,723.666,NA,28.23,824.268
"2147","CZ",2014,"CZ07",18.541,556.451,517.95,NA,19.959,576.41
"2148","CZ",2014,"CZ08",18.069,548.617,519.004,NA,11.544,560.161
"2149","DK",2014,"DK05",34.231,272.958,212.508,NA,26.219,299.177
"2150","DK",2014,"DK01",199.601,875.078,580.047,NA,95.43,970.508
"2151","DK",2014,"DK04",99.821,604.949,441.745,NA,63.383,668.332
"2152","DK",2014,"DK03",83.556,540.855,403.094,NA,54.205,595.06
"2153","DK",2014,"DK02",65.426,370.065,267.497,NA,37.141,407.206
"2154","DE",2014,"DE12",117.832,1384.744,1221.545,NA,43.876,1428.62
"2155","DE",2014,"DEB1",44.55,719.677,644.53,NA,30.597,750.274
"2156","DE",2014,"DE11",179.558,2081.431,1818.113,NA,82.131,2163.562
"2157","DE",2014,"DE13",88.85,1153.149,1020.415,NA,43.018,1196.167
"2158","DE",2014,"DE14",76.575,936.805,819.866,NA,38.939,975.744
"2159","DE",2014,"DE21",290.508,2419.286,1997.292,8.572,122.914,2542.2
"2160","DE",2014,"DE22",37.663,633.487,561.524,NA,31.795,665.282
"2161","DE",2014,"DE23",36.892,581.934,521.81,NA,21.501,603.435
"2162","DE",2014,"DE24",46.87,543.346,475.425,NA,20.085,563.431
"2163","DE",2014,"DE25",62.351,879.537,792.76,NA,23.071,902.608
"2164","DE",2014,"DE26",58.627,680.25,595.26,NA,25.036,705.286
"2165","DE",2014,"DE27",77.43,924.155,806.328,NA,38.551,962.706
"2166","DE",2014,"DE30",195.729,1643.83,1387.232,NA,60.87,1704.7
"2167","DE",2014,"DE40",68.169,1195.028,1100.409,NA,26.339,1221.367
"2168","DE",2014,"DE50",20.821,306.926,278.484,NA,7.378,314.304
"2169","DE",2014,"DE60",97.052,907.188,770.762,7.414,31.96,939.148
"2170","DE",2014,"DE71",199.553,1893.188,1618.804,NA,74.669,1967.857
"2171","DE",2014,"DE72",49.349,508.295,440.553,NA,18.394,526.689
"2172","DE",2014,"DE73",43.488,588.919,519.313,NA,26.118,615.037
"2173","DE",2014,"DE80",33.731,737.798,683.323,NA,20.09,757.888
"2174","DE",2014,"DE91",46.942,733.637,666.73,NA,19.116,752.753
"2175","DE",2014,"DE92",63.24,1020.974,924.623,NA,32.693,1053.667
"2176","DE",2014,"DE93",60.907,823.702,719.421,NA,42.716,866.418
"2177","DE",2014,"DE94",69.48,1208.045,1080.538,NA,55.504,1263.549
"2178","DE",2014,"DEA1",164.204,2375.362,2146.82,NA,62.357,2437.719
"2179","DE",2014,"DEA2",170.093,2038.89,1796.347,NA,70.338,2109.228
"2180","DE",2014,"DEC0",24.789,456.482,421.513,NA,10.18,466.662
"2181","DE",2014,"DED4",31.881,699.157,655.158,NA,12.118,711.275
"2182","DE",2014,"DEF0",116.516,1351.836,1161.177,NA,70.962,1422.798
"2183","DE",2014,"DEE0",46.554,1040.948,975.726,NA,17.79,1058.738
"2184","DE",2014,"DED5",28.038,481.333,440.531,NA,12.665,493.998
"2185","DE",2014,"DEA5",105.396,1651.63,1503.218,NA,41.879,1693.509
"2186","DE",2014,"DED2",46.233,750.691,690.253,NA,14.206,764.897
"2187","DE",2014,"DEB3",70.68,991.036,876.862,NA,42.659,1033.695
"2188","DE",2014,"DEB2",15.664,271.725,245.9,NA,10.162,281.887
"2189","DE",2014,"DEG0",54.413,1054.845,974.365,NA,26.067,1080.912
"2190","DE",2014,"DEA4",68.11,974.939,873.138,NA,33.528,1008.467
"2191","DE",2014,"DEA3",84.539,1225.31,1099.764,NA,40.47,1265.78
"2192","EE",2014,"EE00",46.281,624.83,543.32,NA,35.228,660.058
"2193","IE",2014,"IE04",29.763,346.867,301.359,NA,15.24,362.107
"2194","IE",2014,"IE05",63.55,654.252,564.069,NA,25.532,679.784
"2195","IE",2014,"IE06",104.235,987.606,846.209,1.915,35.247,1022.853
"2196","EL",2014,"EL43",1.598,212.215,209.073,NA,1.544,213.759
"2197","EL",2014,"EL52",11.778,563.396,542.067,NA,9.552,572.948
"2198","EL",2014,"EL53",NA,82.47,79.718,NA,1.637,84.107
"2199","EL",2014,"EL42",2.575,123.825,117.996,NA,3.254,127.079
"2200","EL",2014,"EL41",NA,62.263,60.518,NA,NA,NA
"2201","EL",2014,"EL30",50.029,1325.885,1221.27,NA,54.586,1380.471
"2202","EL",2014,"EL64",3.934,173.081,166.132,NA,3.015,176.096
"2203","EL",2014,"EL61",2.512,233.501,230.398,NA,NA,NA
"2204","EL",2014,"EL62",NA,71.113,70.102,NA,NA,NA
"2205","EL",2014,"EL51",3.235,194.99,180.647,NA,11.109,206.099
"2206","EL",2014,"EL54",4.738,103.935,98.133,NA,NA,NA
"2207","EL",2014,"EL63",3.946,200.887,190.778,NA,6.162,207.049
"2208","EL",2014,"EL65",2.951,188.666,182.843,NA,2.872,191.538
"2209","ES",2014,"ES64",NA,25.726,22.892,NA,NA,NA
"2210","ES",2014,"ES70",10.219,738.804,692.06,5.68,30.903,769.707
"2211","ES",2014,"ES11",25.575,998.028,914.425,7.514,50.095,1048.123
"2212","ES",2014,"ES12",8.953,376.312,349.596,3.134,14.857,391.169
"2213","ES",2014,"ES13",6.813,225.878,204.878,3.562,9.717,235.595
"2214","ES",2014,"ES21",28.119,864.823,803.722,10.341,24.509,889.332
"2215","ES",2014,"ES63",NA,24.725,23.817,NA,NA,NA
"2216","ES",2014,"ES62",18.215,530.065,482.644,4.745,24.931,554.996
"2217","ES",2014,"ES61",59.267,2634.043,2420.118,18.859,135.336,2769.379
"2218","ES",2014,"ES24",18.682,519.373,473.066,3.661,24.675,544.048
"2219","ES",2014,"ES30",98.334,2714.949,2426.708,54.717,136.613,2851.562
"2220","ES",2014,"ES41",28.329,919.665,852.064,7.481,32.059,951.724
"2221","ES",2014,"ES22",5.139,262.247,249.441,NA,6.107,268.354
"2222","ES",2014,"ES23",3.576,128.239,118.22,NA,5.1,133.339
"2223","ES",2014,"ES42",17.158,711.853,661.715,7.122,26.147,738
"2224","ES",2014,"ES43",8.893,353.904,323.946,2.58,18.171,372.075
"2225","ES",2014,"ES51",48.881,3030.873,2890.142,11.454,79.614,3110.487
"2226","ES",2014,"ES52",54.126,1800.913,1625.592,21.526,100.912,1901.825
"2227","ES",2014,"ES53",8.704,482.879,457.438,NA,15.451,498.33
"2228","FR",2014,"FRD1",81.47,605.112,469.401,NA,54.241,659.353
"2229","FR",2014,"FRD2",76.84,723.597,598.235,NA,48.521,772.118
"2230","FR",2014,"FRE1",160.878,1482.415,1226.265,NA,95.272,1577.687
"2231","FR",2014,"FRY1",NA,116.736,96.168,NA,NA,NA
"2232","FR",2014,"FRY3",NA,60.195,47.865,NA,NA,NA
"2233","FR",2014,"FRY2",NA,126.924,104.707,NA,NA,NA
"2234","FR",2014,"FRL0",253.171,1959.899,1574.97,NA,131.106,2091.005
"2235","FR",2014,"FRK2",363.634,2666.445,2123.579,NA,179.232,2845.677
"2236","FR",2014,"FRI3",64.094,694.516,590.418,NA,40.004,734.52
"2237","FR",2014,"FRI2",37.735,285.878,228.677,NA,NA,NA
"2238","FR",2014,"FRH0",156.451,1319.371,1060.926,NA,101.994,1421.365
"2239","FR",2014,"FRG0",192.08,1543.654,1230.763,NA,120.811,1664.465
"2240","FR",2014,"FRF2",45.819,514.398,429.981,NA,38.598,552.996
"2241","FR",2014,"FRF1",80.978,830.348,708.116,NA,40.477,870.825
"2242","FR",2014,"FRE2",67.541,751.827,644.107,NA,40.179,792.006
"2243","FR",2014,"FRF3",90.687,899.637,757.008,NA,51.942,951.579
"2244","FR",2014,"FRC2",49.719,466.409,386.576,NA,30.114,496.523
"2245","FR",2014,"FRC1",66.516,644.147,524.423,NA,52.317,696.464
"2246","FR",2014,"FRB0",108.822,1003.055,831.488,NA,62.745,1065.8
"2247","FR",2014,"FR10",744.844,5227.451,4122.177,NA,359.686,5587.137
"2248","FR",2014,"FRM0",NA,74.81,55.707,NA,NA,NA
"2249","FR",2014,"FRI1",216.612,1370.642,1052.112,NA,101.918,1472.56
"2250","FR",2014,"FRJ1",126.772,1028.33,805.327,NA,96.23,1124.56
"2251","FR",2014,"FRJ2",136.395,1201.171,960.373,NA,104.403,1305.574
"2252","FR",2014,"FRK1",59.898,510.295,419.966,NA,30.43,540.725
"2253","FR",2014,"FRY4",32.561,261.181,212.167,NA,NA,NA
"2254","HR",2014,"HR03",16.122,503.526,479,NA,8.405,511.931
"2255","HR",2014,"HR04",22.113,1033.626,996.91,NA,14.603,1048.229
"2256","IT",2014,"ITC1",16.783,1773.019,1688.539,NA,66.669,1839.688
"2257","IT",2014,"ITC2",NA,55.129,52.619,NA,1.893,57.022
"2258","IT",2014,"ITC3",5.357,599.013,572.427,NA,20.962,619.975
"2259","IT",2014,"ITC4",38.518,4237.447,4039.384,1.638,157.908,4395.355
"2260","IT",2014,"ITF1",4.473,475.997,457.819,NA,13.64,489.637
"2261","IT",2014,"ITF2",NA,100.644,96.553,NA,3.133,103.777
"2262","IT",2014,"ITF3",14.546,1560.992,1502.95,NA,42.341,1603.333
"2263","IT",2014,"ITF4",10.019,1143.508,1105.087,NA,27.983,1171.491
"2264","IT",2014,"ITF5",1.597,182.417,175.833,NA,4.946,187.363
"2265","IT",2014,"ITF6",3.654,522.584,503.925,NA,14.488,537.072
"2266","IT",2014,"ITG1",7.589,1321.742,1280.183,2.254,31.715,1353.457
"2267","IT",2014,"ITG2",5.778,548.095,530.103,NA,12.162,560.257
"2268","IT",2014,"ITH1",1.911,243.632,223.366,NA,18.145,261.777
"2269","IT",2014,"ITH2",2.474,232.152,222.612,NA,6.649,238.801
"2270","IT",2014,"ITH3",23.78,2065.017,1976.287,NA,64.197,2129.214
"2271","IT",2014,"ITH4",6.841,494.896,470.017,NA,17.699,512.595
"2272","IT",2014,"ITH5",16.197,1911.463,1823.317,2.297,69.653,1981.116
"2273","IT",2014,"ITI1",13.808,1534.655,1461.128,NA,58.971,1593.626
"2274","IT",2014,"ITI2",4.734,348.726,332.855,NA,11.082,359.808
"2275","IT",2014,"ITI3",5.464,625.324,599.433,NA,20.206,645.53
"2276","IT",2014,"ITI4",20.992,2301.986,2197.13,NA,83.031,2385.017
"2277","CY",2014,"CY00",5.27,362.741,351.1,NA,6.371,369.112
"2278","LV",2014,"LV00",12.154,884.635,849.297,NA,23.112,907.747
"2279","LT",2014,"LT01",11.415,389.184,365.81,NA,11.959,401.143
"2280","LT",2014,"LT02",7.59,929.839,878.803,NA,43.445,973.284
"2281","LU",2014,"LU00",33.132,249.156,179.634,NA,35.893,285.049
"2282","HU",2014,"HU21",20.842,467.716,431.672,NA,14.61,482.326
"2283","HU",2014,"HU12",34.648,528.536,468.867,NA,24.666,553.202
"2284","HU",2014,"HU11",97.617,781.814,654.49,NA,29.334,811.148
"2285","HU",2014,"HU22",23.423,442.69,400.647,NA,17.92,460.61
"2286","HU",2014,"HU23",21.939,359.331,319.239,2.894,15.259,374.59
"2287","HU",2014,"HU31",18.774,433.79,399.628,4.444,10.945,444.735
"2288","HU",2014,"HU32",15.688,576.915,546.775,4.708,9.744,586.659
"2289","HU",2014,"HU33",25.341,510.048,461.52,NA,21.602,531.65
"2290","MT",2014,"MT00",4.369,190.717,181.109,NA,5.239,195.956
"2291","NL",2014,"NL33",NA,1714.909,1449.084,29.12,236.705,1951.614
"2292","NL",2014,"NL32",NA,1387.499,1163.159,22.196,202.145,1589.644
"2293","NL",2014,"NL31",NA,643.437,534.128,10.541,98.768,742.205
"2294","NL",2014,"NL23",NA,190.682,162.115,3.728,24.839,215.521
"2295","NL",2014,"NL22",NA,986.636,848.606,9.53,128.5,1115.136
"2296","NL",2014,"NL21",NA,556.576,477.444,6.089,73.043,629.619
"2297","NL",2014,"NL13",NA,222.749,192.211,1.62,28.918,251.667
"2298","NL",2014,"NL12",NA,302.345,253.74,4.782,43.823,346.168
"2299","NL",2014,"NL11",NA,269.007,228.598,4.529,35.879,304.886
"2300","NL",2014,"NL42",NA,527.716,457.252,8.179,62.285,590.001
"2301","NL",2014,"NL41",NA,1246.62,1078.851,17.866,149.903,1396.523
"2302","NL",2014,"NL34",NA,183.891,165.182,2.038,16.671,200.562
"2303","AT",2014,"AT22",59.092,583.562,456.335,NA,68.134,651.696
"2304","AT",2014,"AT32",27.25,268.228,213.3,NA,27.678,295.906
"2305","AT",2014,"AT21",23.11,256.768,203.942,NA,29.716,286.484
"2306","AT",2014,"AT12",87.864,790.483,604.979,NA,97.639,888.122
"2307","AT",2014,"AT33",37.371,369.01,289.439,NA,42.201,411.211
"2308","AT",2014,"AT34",19.219,191.046,154.367,NA,17.46,208.506
"2309","AT",2014,"AT31",72.075,727.678,575.131,NA,80.471,808.149
"2310","AT",2014,"AT11",12.851,133.658,107.146,NA,13.661,147.319
"2311","AT",2014,"AT13",117.935,792.245,596.252,NA,78.059,870.304
"2312","PL",2014,"PL92",83.497,1163.036,1026.517,NA,53.022,1216.058
"2313","PL",2014,"PL62",27.73,527.322,485.064,NA,14.529,541.851
"2314","PL",2014,"PL21",88.817,1317.419,1176.012,NA,52.59,1370.009
"2315","PL",2014,"PL22",173.008,1854.222,1584.854,NA,96.361,1950.583
"2316","PL",2014,"PL41",111.775,1330.535,1153.305,NA,65.456,1395.991
"2317","PL",2014,"PL42",35.594,573.682,504.894,NA,33.193,606.875
"2318","PL",2014,"PL43",31.937,403.367,346.418,NA,25.012,428.379
"2319","PL",2014,"PL51",96.245,1094.387,950.179,NA,47.964,1142.351
"2320","PL",2014,"PL52",16.258,367.205,344.576,NA,6.371,373.576
"2321","PL",2014,"PL61",69.176,781.279,687.221,NA,24.881,806.16
"2322","PL",2014,"PL63",93.093,902.073,746.436,NA,62.544,964.617
"2323","PL",2014,"PL71",94.165,1277.432,1135.492,NA,47.775,1325.207
"2324","PL",2014,"PL72",21.586,579.067,548.627,NA,8.854,587.921
"2325","PL",2014,"PL81",68.055,988.249,874.827,NA,45.367,1033.616
"2326","PL",2014,"PL82",60.584,777.008,677.233,NA,39.191,816.199
"2327","PL",2014,"PL84",33.438,467.138,417.137,NA,16.563,483.701
"2328","PL",2014,"PL91",255.908,1458.069,1091.224,NA,110.937,1569.006
"2329","PT",2014,"PT20",6.516,100.352,88.422,NA,5.413,105.765
"2330","PT",2014,"PT18",19.093,302.225,264.332,NA,18.8,321.025
"2331","PT",2014,"PT11",110.611,1553.522,1338.519,NA,104.392,1657.914
"2332","PT",2014,"PT15",13.243,199.481,173.14,NA,13.098,212.579
"2333","PT",2014,"PT16",65.471,1041.915,908.202,NA,68.242,1110.157
"2334","PT",2014,"PT17",120.066,1192.26,987.896,NA,84.298,1276.558
"2335","PT",2014,"PT30",6.779,110.578,95.664,NA,8.134,118.712
"2336","RO",2014,"RO11",NA,1170.185,1159.463,NA,7.929,1178.114
"2337","RO",2014,"RO12",NA,884.222,876.049,NA,NA,NA
"2338","RO",2014,"RO21",NA,1545.917,1539.42,NA,NA,NA
"2339","RO",2014,"RO22",NA,946.203,942.479,NA,NA,NA
"2340","RO",2014,"RO31",NA,1320.876,1312.977,NA,NA,NA
"2341","RO",2014,"RO32",NA,1061.928,1055.505,NA,NA,NA
"2342","RO",2014,"RO41",NA,917.422,915.952,NA,NA,NA
"2343","RO",2014,"RO42",NA,766.988,759.231,NA,NA,NA
"2344","SI",2014,"SI03",32.817,481.589,408.927,NA,39.846,521.435
"2345","SI",2014,"SI04",63.001,435.076,339.122,NA,32.953,468.029
"2346","SK",2014,"SK01",46.587,315.539,238.831,3.798,26.323,341.862
"2347","SK",2014,"SK02",44.631,838.146,758.783,6.579,28.152,866.298
"2348","SK",2014,"SK03",24.219,568.092,515.725,7.387,20.761,588.853
"2349","SK",2014,"SK04",14.711,641.275,613.577,4.611,8.377,649.652
"2350","FI",2014,"FI19",80.024,598.223,455.693,3.452,59.054,657.277
"2351","FI",2014,"FI1B",155.468,804.144,546.829,3.641,98.206,902.35
"2352","FI",2014,"FI1C",54.577,490.95,378.039,2.584,55.749,546.699
"2353","FI",2014,"FI1D",53.239,538.784,432.381,2.983,50.181,588.965
"2354","FI",2014,"FI20",2.102,15.138,10.097,NA,2.773,17.911
"2355","SE",2014,"SE23",244.683,969.629,669.025,1.808,54.141,1023.77
"2356","SE",2014,"SE31",66.131,381.861,300.594,NA,15.01,396.871
"2357","SE",2014,"SE11",372.107,1151.659,697.214,1.938,80.443,1232.102
"2358","SE",2014,"SE12",183.407,770.861,548.131,NA,39.177,810.038
"2359","SE",2014,"SE21",78.513,401.688,303.12,NA,19.937,421.625
"2360","SE",2014,"SE22",170.259,675.282,458.769,NA,45.672,720.954
"2361","SE",2014,"SE32",38.355,175.59,129.346,NA,7.873,183.463
"2362","SE",2014,"SE33",52.098,245.592,184,NA,9.329,254.921
"2363","UK",2014,"UKD1",39.085,222.17,173.638,NA,NA,NA
"2364","UK",2014,"UKC2",65.806,657.151,567.187,NA,21.154,678.305
"2365","UK",2014,"UKC1",96.18,515.889,397.855,NA,14.767,530.656
"2366","UK",2014,"UKD3",256.919,1277.831,958.659,10.864,51.388,1329.219
"2367","UK",2014,"UKD4",110.358,661.534,528.927,NA,20.316,681.85
"2368","UK",2014,"UKD6",99.905,454.872,334.611,NA,18.841,473.713
"2369","UK",2014,"UKD7",100.966,641.718,517.894,NA,19.854,661.572
"2370","UK",2014,"UKE1",67.719,401.565,322.501,NA,NA,NA
"2371","UK",2014,"UKE2",82.266,394.922,287.637,NA,23.154,418.076
"2372","UK",2014,"UKE3",128.206,648.094,499.154,NA,15.922,664.016
"2373","UK",2014,"UKE4",202.156,1024.08,784.055,NA,32.552,1056.632
"2374","UK",2014,"UKF1",193.283,1022.771,788.31,NA,37.574,1060.345
"2375","UK",2014,"UKF2",165.672,859.934,657.332,NA,35.439,895.373
"2376","UK",2014,"UKF3",72.305,366.872,274.621,NA,19.946,386.818
"2377","UK",2014,"UKG1",125.774,639.804,483.027,NA,31.003,670.807
"2378","UK",2014,"UKG2",102.473,711.078,587.146,NA,20.53,731.608
"2379","UK",2014,"UKG3",144.465,1191.368,1011.768,NA,28.145,1219.513
"2380","UK",2014,"UKH1",266.585,1208.825,887.569,NA,51.222,1260.047
"2381","UK",2014,"UKH2",228.774,921.013,643.122,NA,46.888,967.901
"2382","UK",2014,"UKH3",131.582,832.403,678.857,NA,21.963,854.366
"2383","UK",2014,"UKI3",162.61,603.209,401.948,NA,33.528,636.737
"2384","UK",2014,"UKI4",241.573,1167.073,860.937,12.481,52.082,1219.155
"2385","UK",2014,"UKI5",151.665,836.391,651.164,NA,30.54,866.931
"2386","UK",2014,"UKI6",173.126,653.113,450.615,NA,25.311,678.424
"2387","UK",2014,"UKI7",193.931,996.203,756.649,NA,42.689,1038.892
"2388","UK",2014,"UKJ1",324.964,1203.409,801.525,NA,73.257,1276.666
"2389","UK",2014,"UKJ2",398.05,1387.795,895.985,NA,90.475,1478.27
"2390","UK",2014,"UKJ3",243.097,922.609,630.859,NA,46.82,969.429
"2391","UK",2014,"UKJ4",178.346,839.552,619.035,NA,39.637,879.189
"2392","UK",2014,"UKK1",336.195,1194.765,786.699,NA,67.621,1262.386
"2393","UK",2014,"UKK2",147.173,620.087,446.489,NA,22.332,642.419
"2394","UK",2014,"UKK3",70.646,255.87,170.535,NA,13.313,269.183
"2395","UK",2014,"UKK4",152.578,543.031,361.69,NA,26.383,569.414
"2396","UK",2014,"UKL1",138.805,843.083,666.937,12.164,25.177,868.26
"2397","UK",2014,"UKL2",99.82,515.779,401.143,NA,12.124,527.903
"2398","UK",2014,"UKM5",50.674,262.251,200.425,NA,11.151,273.402
"2399","UK",2014,"UKM6",34.978,215.864,169.151,NA,NA,NA
"2400","UK",2014,"UKM7",146.305,965.324,777.249,NA,36.924,1002.248
"2401","UK",2014,"UKM8",109.113,693.294,556.995,NA,20.452,713.746
"2402","UK",2014,"UKM9",78.933,479.294,383.32,NA,16.303,495.597
"2403","UK",2014,"UKN0",118.095,828.393,683.99,NA,19.686,848.079
"2404","BE",2013,"BE33",43.633,410.36,314.851,11.265,40.611,450.971
"2405","BE",2013,"BE24",80.783,484.901,338.442,15.065,50.611,535.512
"2406","BE",2013,"BE34",9.519,115.743,90.656,4.784,10.784,126.527
"2407","BE",2013,"BE35",17.337,185.676,140.789,8.482,19.068,204.744
"2408","BE",2013,"BE22",36.241,368.641,292.142,10.37,29.887,398.528
"2409","BE",2013,"BE23",68.095,656.929,503.989,25.407,59.437,716.366
"2410","BE",2013,"BE31",27.457,161.894,107.103,7.933,19.401,181.295
"2411","BE",2013,"BE21",97.139,754.988,579.189,26.331,52.329,807.317
"2412","BE",2013,"BE25",66.213,509.152,381.414,17.858,43.667,552.819
"2413","BE",2013,"BE10",58.655,412.563,309.216,12.668,32.025,444.588
"2414","BE",2013,"BE32",36.06,469.452,373.118,20.653,39.621,509.073
"2415","BG",2013,"BG31",NA,284.408,279.531,NA,NA,NA
"2416","BG",2013,"BG42",8.93,585.987,571.956,NA,NA,NA
"2417","BG",2013,"BG32",NA,314.056,308.501,NA,NA,NA
"2418","BG",2013,"BG34",NA,409.249,405.578,NA,NA,NA
"2419","BG",2013,"BG33",NA,370.129,365.016,NA,NA,NA
"2420","BG",2013,"BG41",11.156,971.102,956.317,NA,NA,NA
"2421","CZ",2013,"CZ08",17.148,544.108,512.774,NA,14.187,558.295
"2422","CZ",2013,"CZ04",17.833,504.772,469.035,NA,17.903,522.675
"2423","CZ",2013,"CZ02",27.697,626.214,572.171,NA,26.346,652.56
"2424","CZ",2013,"CZ01",50.448,649.381,571.041,NA,27.892,677.273
"2425","CZ",2013,"CZ05",36.983,689.458,628.515,NA,23.959,713.417
"2426","CZ",2013,"CZ06",49.664,792.854,712.8,NA,30.39,823.244
"2427","CZ",2013,"CZ07",23.573,554.243,513.868,NA,16.802,571.045
"2428","CZ",2013,"CZ03",16.35,576.054,544.744,NA,14.96,591.014
"2429","DK",2013,"DK04",102.551,606.041,433.148,NA,70.343,676.384
"2430","DK",2013,"DK05",39.735,265.204,197.052,NA,28.417,293.621
"2431","DK",2013,"DK03",84.383,538.934,393.501,NA,61.049,599.983
