"","YEAR","COREG_2DW","Never_all","Never_incountry","Total_all","Never_cross"
"1617",2014,"UKG2",541.395,541.395,658.801,0
"1618",2014,"UKG3",1069.134,1069.134,1277.203,0
"1619",2014,"UKH1",886.431,886.431,1194.982,0
"1620",2014,"UKH2",554.734,554.734,784.041,0
"1621",2014,"UKH3",559.845,559.845,674.691,0
"1622",2014,"UKI3",1273.889,1273.889,1841.231,0
"1623",2014,"UKI4",866.137,866.137,1208.165,0
"1624",2014,"UKI5",391.537,391.537,499.455,0
"1625",2014,"UKI6",278.873,278.873,406.299,0
"1626",2014,"UKI7",622.477,622.477,835.336,0
"1627",2014,"UKJ1",795.659,795.659,1160.738,0
"1628",2014,"UKJ2",854.775,854.775,1290.05,0
"1629",2014,"UKJ3",607.746,607.746,872.323,0
"1630",2014,"UKJ4",558.16,558.16,746.484,0
"1631",2014,"UKK1",815.387,815.387,1213.498,0
"1632",2014,"UKK2",449.527,449.527,613.744,0
"1633",2014,"UKK3",164.055,164.055,247.506,0
"1634",2014,"UKK4",368.916,368.916,546.886,0
"1635",2014,"UKL1",631.39,631.39,792.376,0
"1636",2014,"UKL2",411.858,411.858,524.146,0
"1637",2014,"UKM5",227.347,227.347,295.297,0
"1638",2014,"UKM6",175.467,175.467,229.318,0
"1639",2014,"UKM7",757.268,757.268,940.221,0
"1640",2014,"UKM8",600.085,600.085,732.074,0
"1641",2014,"UKM9",317.801,317.801,399.932,0
"1642",2014,"UKN0",672.916,672.916,809.164,0
"1643",2015,"AT11",72.212,72.212,94.643,0
"1644",2015,"AT12",513.019,503.668,669.543,9.351
"1645",2015,"AT13",728.45,723.76,964.828,4.69000000000005
"1646",2015,"AT21",197.917,196.183,250.238,1.73400000000001
"1647",2015,"AT22",447.07,447.07,573.577,0
"1648",2015,"AT31",585.615,572.607,737.818,13.008
"1649",2015,"AT32",231.557,223.315,291.164,8.24199999999999
"1650",2015,"AT33",289.452,289.452,364.47,0
"1651",2015,"AT34",141.135,141.135,176.178,0
"1652",2015,"BE00",11.269,0,14.697,11.269
"1653",2015,"BE10",492.384,492.384,680.989,0
"1654",2015,"BE21",575.03,575.03,736.696,0
"1655",2015,"BE22",244.411,244.411,307.986,0
"1656",2015,"BE23",445.238,445.238,560.628,0
"1657",2015,"BE24",308.144,308.144,416.659,0
"1658",2015,"BE25",367.944,367.944,476.444,0
"1659",2015,"BE31",99.089,99.089,142.625,0
"1660",2015,"BE32",318.811,318.811,382.883,0
"1661",2015,"BE33",290.292,290.292,353.991,0
"1662",2015,"BE34",61.376,61.376,79.32,0
"1663",2015,"BE35",114.582,114.582,147.46,0
"1664",2015,"BG31",272.21,272.21,272.21,0
"1665",2015,"BG32",320.521,320.521,320.521,0
"1666",2015,"BG33",394.715,394.715,394.715,0
"1667",2015,"BG34",417.517,417.517,417.517,0
"1668",2015,"BG41",995.021,995.021,1001.618,0
"1669",2015,"BG42",576.554,576.554,576.554,0
"1670",2015,"CH00",222.152,81.008,258.295,141.144
"1671",2015,"CH01",711.042,556.608,920.136,154.434
"1672",2015,"CH02",698.444,698.444,977.261,0
"1673",2015,"CH03",423.799,389.476,598.886,34.323
"1674",2015,"CH04",594.226,594.226,918.63,0
"1675",2015,"CH05",410.181,410.181,581.81,0
"1676",2015,"CH06",308.544,308.544,444.889,0
"1677",2015,"CH07",121.93,121.93,156.079,0
"1678",2015,"CY00",348.582,348.582,358.169,0
"1679",2015,"CZ01",715.26,707.532,799.398,7.72799999999995
"1680",2015,"CZ02",508.196,505.881,557.356,2.315
"1681",2015,"CZ03",543.655,543.655,572.625,0
"1682",2015,"CZ04",452.223,452.223,482.347,0
"1683",2015,"CZ05",638.455,636.297,694.37,2.15800000000002
"1684",2015,"CZ06",711.126,711.126,789.97,0
"1685",2015,"CZ07",526.873,526.873,567.271,0
"1686",2015,"CZ08",513.077,508.498,544.298,4.57900000000001
"1687",2015,"DE00",673.009,521.061,753.555,151.948
"1688",2015,"DE11",1879.945,1879.945,2160.625,0
"1689",2015,"DE12",1222.744,1222.744,1397.178,0
"1690",2015,"DE13",965.056,965.056,1094.965,0
"1691",2015,"DE14",801.789,801.789,915.168,0
"1692",2015,"DE21",2058.082,2044.204,2483.942,13.8779999999999
"1693",2015,"DE22",531.467,522.899,591.986,8.56799999999998
"1694",2015,"DE23",501.556,497.487,548.746,4.06900000000002
"1695",2015,"DE24",457.12,454.677,520.074,2.44299999999998
"1696",2015,"DE25",805.875,805.875,899.951,0
"1697",2015,"DE26",559.058,559.058,633.344,0
"1698",2015,"DE27",794.406,794.406,900.35,0
"1699",2015,"DE30",1599.19,1590.022,1866.406,9.16799999999989
"1700",2015,"DE40",872.401,872.401,958.455,0
"1701",2015,"DE50",377.792,370.013,408.881,7.779
"1702",2015,"DE60",1009.124,1002.561,1184.067,6.56299999999999
"1703",2015,"DE71",1705.12,1705.12,2007.676,0
"1704",2015,"DE72",401.99,401.99,461.91,0
"1705",2015,"DE73",542.745,535.59,608.497,7.15499999999997
"1706",2015,"DE80",636.478,636.478,690.975,0
"1707",2015,"DE91",701.283,701.283,767.61,0
"1708",2015,"DE92",897.931,897.931,1003.855,0
"1709",2015,"DE93",579.746,579.746,658.164,0
"1710",2015,"DE94",1032.675,1032.675,1157.17,0
"1711",2015,"DEA1",2169.689,2169.689,2423.163,0
"1712",2015,"DEA2",1805.957,1805.957,2042.845,0
"1713",2015,"DEA3",1012.842,1012.842,1132.037,0
"1714",2015,"DEA4",885.765,885.765,985.422,0
"1715",2015,"DEA5",1464.115,1464.115,1602.209,0
"1716",2015,"DEB1",577.907,577.907,644.246,0
"1717",2015,"DEB2",208.29,208.29,232.136,0
"1718",2015,"DEB3",803.316,803.316,914.635,0
"1719",2015,"DEC0",420.605,420.605,455.035,0
"1720",2015,"DED2",676.138,674.154,740.86,1.98400000000004
"1721",2015,"DED4",601.996,600.023,645.895,1.97299999999996
"1722",2015,"DED5",428.534,428.534,480.727,0
"1723",2015,"DEE0",890.52,890.52,956.234,0
"1724",2015,"DEF0",1042.778,1042.778,1208.954,0
"1725",2015,"DEG0",888.048,888.048,965.649,0
"1726",2015,"DK00",18.737,0,28.012,18.737
"1727",2015,"DK01",640.099,640.099,959.93,0
"1728",2015,"DK02",231.73,231.73,305.859,0
"1729",2015,"DK03",421.114,421.114,549.393,0
"1730",2015,"DK04",452.537,452.537,611.168,0
"1731",2015,"DK05",207.724,207.724,269.37,0
"1732",2015,"EE00",529.874,529.874,611.341,0
"1733",2015,"EL30",1228.755,1228.755,1336.437,0
"1734",2015,"EL41",64.502,64.502,64.502,0
"1735",2015,"EL42",126.718,126.718,132.887,0
"1736",2015,"EL43",205.474,205.474,209.62,0
"1737",2015,"EL51",182.816,182.816,198.482,0
"1738",2015,"EL52",566.957,566.957,597.661,0
"1739",2015,"EL53",78.913,78.913,80.26,0
"1740",2015,"EL54",101.061,101.061,105.206,0
"1741",2015,"EL61",226.655,226.655,228.28,0
"1742",2015,"EL62",69.186,69.186,73.012,0
"1743",2015,"EL63",192.222,192.222,206.334,0
"1744",2015,"EL64",176.124,176.124,181.676,0
"1745",2015,"EL65",187.696,187.696,192.897,0
"1746",2015,"ES11",928.589,928.589,989.163,0
"1747",2015,"ES12",337.056,337.056,367.454,0
"1748",2015,"ES13",204.016,204.016,219.86,0
"1749",2015,"ES21",828.684,828.684,881.23,0
"1750",2015,"ES22",248.14,248.14,262.958,0
"1751",2015,"ES23",121.893,121.893,129.581,0
"1752",2015,"ES24",490.581,490.581,530.426,0
"1753",2015,"ES30",2602.644,2602.644,2853.5,0
"1754",2015,"ES41",854.868,854.868,919.13,0
"1755",2015,"ES42",597.161,597.161,645.154,0
"1756",2015,"ES43",327.698,327.698,350.268,0
"1757",2015,"ES51",2982.343,2982.343,3090.65,0
"1758",2015,"ES52",1699.51,1699.51,1845.103,0
"1759",2015,"ES53",498.649,498.649,512.225,0
"1760",2015,"ES61",2519.612,2519.612,2703.79,0
"1761",2015,"ES62",488.55,488.55,524.844,0
"1762",2015,"ES63",26.054,26.054,26.054,0
"1763",2015,"ES64",22.241,22.241,22.241,0
"1764",2015,"ES70",730.532,730.532,781.143,0
"1765",2015,"FI00",6.014,0,6.014,6.014
"1766",2015,"FI19",438.564,438.564,589.462,0
"1767",2015,"FI1B",541.302,536.657,819.948,4.64499999999998
"1768",2015,"FI1C",353.227,351.593,463.111,1.63400000000001
"1769",2015,"FI1D",418.938,418.938,532.83,0
"1770",2015,"FI20",13.528,13.528,15.836,0
"1771",2015,"FR00",75.839,45.342,77.956,30.497
"1772",2015,"FR10",4398.194,4395.753,5571.663,2.4409999999998
"1773",2015,"FRB0",777.047,777.047,938.636,0
"1774",2015,"FRC1",499.046,499.046,601.452,0
"1775",2015,"FRC2",342.016,342.016,414.599,0
"1776",2015,"FRD1",455.551,455.551,556.959,0
"1777",2015,"FRD2",619.488,619.488,707.536,0
"1778",2015,"FRE1",1152.931,1152.931,1421.417,0
"1779",2015,"FRE2",533.531,533.531,626.92,0
"1780",2015,"FRF1",602.295,602.295,741.87,0
"1781",2015,"FRF2",412.31,412.31,487.049,0
"1782",2015,"FRF3",640.522,640.522,791.175,0
"1783",2015,"FRG0",1211.97,1211.97,1510.46,0
"1784",2015,"FRH0",1090.835,1090.835,1342.581,0
"1785",2015,"FRI1",1063.885,1063.885,1304.574,0
"1786",2015,"FRI2",241.46,241.46,280.739,0
"1787",2015,"FRI3",582.242,582.242,712.749,0
"1788",2015,"FRJ1",745.949,745.949,908.474,0
"1789",2015,"FRJ2",951.706,951.706,1249.327,0
"1790",2015,"FRK1",442.589,442.589,547.499,0
"1791",2015,"FRK2",2037.471,2037.471,2619.09,0
"1792",2015,"FRL0",1390.1,1390.1,1830.354,0
"1793",2015,"FRM0",101.27,101.27,101.27,0
"1794",2015,"FRY1",98.052,98.052,98.052,0
"1795",2015,"FRY2",103.38,103.38,103.38,0
"1796",2015,"FRY3",50.872,50.872,50.872,0
"1797",2015,"FRY4",206.402,206.402,243.562,0
"1798",2015,"HR03",469.344,469.344,496.353,0
"1799",2015,"HR04",978.332,978.332,1020.709,0
"1800",2015,"HU00",0,0,0,0
"1801",2015,"HU11",884.877,884.877,1009.772,0
"1802",2015,"HU12",361.663,361.663,404.488,0
"1803",2015,"HU21",409.611,405.871,440.943,3.74000000000001
"1804",2015,"HU22",378.69,378.69,419.658,0
"1805",2015,"HU23",308.332,308.332,343.034,0
"1806",2015,"HU31",382.365,382.365,408.351,0
"1807",2015,"HU32",531.387,531.387,558.252,0
"1808",2015,"HU33",469.505,469.505,511.871,0
"1809",2015,"IE00",59.094,59.094,77.938,0
"1810",2015,"IE04",280.017,280.017,319.401,0
"1811",2015,"IE05",551.525,551.525,639.254,0
"1812",2015,"IE06",862.517,862.517,994.8,0
"1813",2015,"IS00",117.396,117.396,183.439,0
"1814",2015,"ITC1",1695.461,1686.548,1777.097,8.91300000000001
"1815",2015,"ITC2",53.429,53.429,55.102,0
"1816",2015,"ITC3",595.166,595.166,620.056,0
"1817",2015,"ITC4",4043.981,4043.981,4252.189,0
"1818",2015,"ITF1",454.723,454.723,471.813,0
"1819",2015,"ITF2",94.426,94.426,97.679,0
"1820",2015,"ITF3",1482.724,1482.724,1537.932,0
"1821",2015,"ITF4",1124.298,1111.829,1163.024,12.4690000000001
"1822",2015,"ITF5",186.166,186.166,193.021,0
"1823",2015,"ITF6",482.597,482.597,502.22,0
"1824",2015,"ITG1",1292.636,1281.608,1336.417,11.028
"1825",2015,"ITG2",556.593,545.257,576.389,11.336
"1826",2015,"ITH1",214.541,214.541,249.342,0
"1827",2015,"ITH2",222.567,222.567,231.293,0
"1828",2015,"ITH3",1947.968,1947.968,2033.612,0
"1829",2015,"ITH4",474.617,472.415,495.427,2.202
"1830",2015,"ITH5",1832.938,1832.938,1924.775,0
"1831",2015,"ITI1",1476.12,1476.12,1552.455,0
"1832",2015,"ITI2",330.919,330.919,346.803,0
"1833",2015,"ITI3",586.025,586.025,612.863,0
"1834",2015,"ITI4",2220.115,2220.115,2337.515,0
"1835",2015,"LT01",440.633,440.633,460.946,0
"1836",2015,"LT02",822.398,822.398,870.053,0
"1837",2015,"LU00",329.284,170.801,411.634,158.483
"1838",2015,"LV00",854.111,854.111,882.824,0
"1839",2015,"MT00",186.797,186.797,196.424,0
"1840",2015,"NL00",65.019,16.059,76.341,48.96
"1841",2015,"NL11",198.53,198.53,286.956,0
"1842",2015,"NL12",194.956,194.956,284.672,0
"1843",2015,"NL13",152.076,152.076,219.456,0
"1844",2015,"NL21",375.545,375.545,541.112,0
"1845",2015,"NL22",643.343,637.076,957.357,6.26700000000005
"1846",2015,"NL23",107.41,107.41,166.99,0
"1847",2015,"NL31",362.53,362.53,664.58,0
"1848",2015,"NL32",880.027,880.027,1451.305,0
"1849",2015,"NL33",1071.153,1071.153,1664.372,0
"1850",2015,"NL34",119.883,119.883,169.675,0
"1851",2015,"NL41",851.663,851.663,1239.55,0
"1852",2015,"NL42",372.892,364.99,523.413,7.90199999999999
"1853",2015,"NO00",64.556,37.04,70.934,27.516
"1854",2015,"NO01",614.164,614.164,699.672,0
"1855",2015,"NO02",157.581,157.581,175.976,0
"1856",2015,"NO03",385.57,385.57,428.652,0
"1857",2015,"NO04",328.424,328.424,368.906,0
"1858",2015,"NO05",372.655,372.655,407.911,0
"1859",2015,"NO06",196.257,196.257,217.206,0
"1860",2015,"NO07",204.442,204.442,225.537,0
"1861",2015,"PL21",996.009,996.009,1237.777,0
"1862",2015,"PL22",1526.26,1526.26,1769.574,0
"1863",2015,"PL41",1095.06,1095.06,1299.578,0
"1864",2015,"PL42",468.278,468.278,535.695,0
"1865",2015,"PL43",353.241,353.241,400.323,0
"1866",2015,"PL51",966.706,966.706,1120.997,0
"1867",2015,"PL52",330.718,330.718,364.349,0
"1868",2015,"PL61",689.286,689.286,831.391,0
"1869",2015,"PL62",488.446,488.446,552.882,0
"1870",2015,"PL63",803.291,803.291,973.649,0
"1871",2015,"PL71",1036.305,1036.305,1207.022,0
"1872",2015,"PL72",531.78,531.78,564.191,0
"1873",2015,"PL81",845.684,845.684,1002.173,0
"1874",2015,"PL82",654.073,654.073,790.11,0
"1875",2015,"PL84",385.726,385.726,478.164,0
"1876",2015,"PL91",1216.495,1216.495,1605.601,0
"1877",2015,"PL92",958.351,958.351,1192.149,0
"1878",2015,"PT11",1343.224,1343.224,1528.586,0
"1879",2015,"PT15",172.432,172.432,199.829,0
"1880",2015,"PT16",895.072,895.072,1028.223,0
"1881",2015,"PT17",1023.726,1023.726,1257.154,0
"1882",2015,"PT18",259.767,259.767,295.848,0
"1883",2015,"PT20",93.055,93.055,104.091,0
"1884",2015,"PT30",96.329,96.329,110.476,0
"1885",2015,"RO11",1129.401,1129.401,1129.401,0
"1886",2015,"RO12",898.377,898.377,898.377,0
"1887",2015,"RO21",1521.06,1521.06,1521.06,0
"1888",2015,"RO22",961.582,961.582,961.582,0
"1889",2015,"RO31",1152.916,1152.916,1161.071,0
"1890",2015,"RO32",1165.834,1165.834,1172.477,0
"1891",2015,"RO41",797.307,797.307,797.307,0
"1892",2015,"RO42",725.564,725.564,725.564,0
"1893",2015,"SE00",6.612,4.982,6.612,1.63
"1894",2015,"SE11",738.881,738.881,1237.292,0
"1895",2015,"SE12",516.855,516.855,731.307,0
"1896",2015,"SE21",304.843,304.843,410.949,0
"1897",2015,"SE22",453.643,453.643,658.415,0
"1898",2015,"SE23",674.5,674.5,963.034,0
"1899",2015,"SE31",272.714,272.714,366.492,0
"1900",2015,"SE32",123.203,123.203,170.114,0
"1901",2015,"SE33",178.065,178.065,239.884,0
"1902",2015,"SI03",366.092,366.092,436.329,0
"1903",2015,"SI04",360.74,360.74,463.156,0
"1904",2015,"SK01",313.034,311.598,378.093,1.43599999999998
"1905",2015,"SK02",701.97,700.441,770.634,1.529
"1906",2015,"SK03",483.547,483.547,532.575,0
"1907",2015,"SK04",552.688,552.688,579.633,0
"1908",2015,"TR00",11.76,11.76,11.76,0
"1909",2015,"TR10",5261.281,5261.281,5391.545,0
"1910",2015,"TR21",672.594,672.594,687.515,0
"1911",2015,"TR22",575.05,575.05,605.152,0
"1912",2015,"TR31",1459.28,1459.28,1485.603,0
"1913",2015,"TR32",1138.321,1138.321,1166.145,0
"1914",2015,"TR33",1174.952,1174.952,1187.764,0
"1915",2015,"TR41",1360.776,1360.776,1377.407,0
"1916",2015,"TR42",1328.69,1328.69,1357.205,0
"1917",2015,"TR51",1837.676,1837.676,1849.009,0
"1918",2015,"TR52",784.585,784.585,819.367,0
"1919",2015,"TR61",1074.805,1074.805,1142.303,0
"1920",2015,"TR62",1256.018,1256.018,1290.174,0
"1921",2015,"TR63",724.561,724.561,756.841,0
"1922",2015,"TR71",508.838,508.838,520.257,0
"1923",2015,"TR72",757.772,757.772,776.672,0
"1924",2015,"TR81",369.791,369.791,381.426,0
"1925",2015,"TR82",287.03,287.03,291.717,0
"1926",2015,"TR83",912.312,912.312,957.843,0
"1927",2015,"TR90",1028.259,1028.259,1041.739,0
"1928",2015,"TRA1",267.061,267.061,357.456,0
"1929",2015,"TRA2",359.462,359.462,370.808,0
"1930",2015,"TRB1",536.65,536.65,548.29,0
"1931",2015,"TRB2",487.947,487.947,501.913,0
"1932",2015,"TRC1",680.241,680.241,691.441,0
"1933",2015,"TRC2",674.409,674.409,698.501,0
"1934",2015,"TRC3",331.886,331.886,349.054,0
"1935",2015,"UK00",109.147,46.673,123.06,62.474
"1936",2015,"UKC1",380.985,380.985,459.685,0
"1937",2015,"UKC2",598.388,598.388,683.052,0
"1938",2015,"UKD1",193.847,193.847,255.872,0
"1939",2015,"UKD3",971.25,971.25,1287.83,0
"1940",2015,"UKD4",533.953,533.953,681.84,0
"1941",2015,"UKD6",347.699,347.699,451.509,0
"1942",2015,"UKD7",520.505,520.505,643.374,0
"1943",2015,"UKE1",321.154,321.154,385.112,0
"1944",2015,"UKE2",302.793,302.793,432.011,0
"1945",2015,"UKE3",449.069,449.069,565.923,0
"1946",2015,"UKE4",844.179,844.179,1115.753,0
"1947",2015,"UKF1",735.969,735.969,990.455,0
"1948",2015,"UKF2",626.005,626.005,833.217,0
"1949",2015,"UKF3",249.693,249.693,323.189,0
"1950",2015,"UKG1",442.096,442.096,581.827,0
"1951",2015,"UKG2",571.559,571.559,719.477,0
"1952",2015,"UKG3",1037.208,1037.208,1239.572,0
"1953",2015,"UKH1",895.863,895.863,1206.857,0
"1954",2015,"UKH2",585.416,585.416,789.641,0
"1955",2015,"UKH3",568.678,568.678,732.49,0
"1956",2015,"UKI3",1366.024,1366.024,1911.656,0
"1957",2015,"UKI4",822.622,822.622,1168.584,0
"1958",2015,"UKI5",424.796,424.796,551.677,0
"1959",2015,"UKI6",288.721,288.721,417.261,0
"1960",2015,"UKI7",634.816,634.816,880.777,0
"1961",2015,"UKJ1",859.547,859.547,1234.601,0
"1962",2015,"UKJ2",868.578,868.578,1299.127,0
"1963",2015,"UKJ3",662.349,662.349,910.101,0
"1964",2015,"UKJ4",552.19,552.19,780.319,0
"1965",2015,"UKK1",864.635,864.635,1260.521,0
"1966",2015,"UKK2",453.766,453.766,603.218,0
"1967",2015,"UKK3",173.948,173.948,246.442,0
"1968",2015,"UKK4",422.089,422.089,567.083,0
"1969",2015,"UKL1",632.869,632.869,796.552,0
"1970",2015,"UKL2",452.819,452.819,570.043,0
"1971",2015,"UKM5",229.814,229.814,292.302,0
"1972",2015,"UKM6",175.251,175.251,234.368,0
"1973",2015,"UKM7",719.205,719.205,928.898,0
"1974",2015,"UKM8",606.497,606.497,745.687,0
"1975",2015,"UKM9",287.146,287.146,350.255,0
"1976",2015,"UKN0",671.288,671.288,799.501,0
"1977",2016,"AT11",76.454,76.454,99.362,0
"1978",2016,"AT12",510.628,501.094,665.928,9.53399999999999
"1979",2016,"AT13",756.662,747.542,1000.806,9.12
"1980",2016,"AT21",197.281,195.301,252.295,1.97999999999999
"1981",2016,"AT22",450.853,450.853,576.726,0
"1982",2016,"AT31",587.323,581.447,744.422,5.87599999999998
"1983",2016,"AT32",234.963,225.569,297.744,9.39400000000001
"1984",2016,"AT33",297.252,297.252,373.69,0
"1985",2016,"AT34",149.639,149.639,183.277,0
"1986",2016,"BE00",12.892,0,15.416,12.892
"1987",2016,"BE10",497.195,497.195,692.186,0
"1988",2016,"BE21",560.677,560.677,723.633,0
"1989",2016,"BE22",255.149,255.149,322.341,0
"1990",2016,"BE23",442.467,442.467,554.406,0
"1991",2016,"BE24",306.195,306.195,419.838,0
"1992",2016,"BE25",367.253,367.253,477.172,0
"1993",2016,"BE31",108.619,108.619,147.568,0
"1994",2016,"BE32",314.901,314.901,385.488,0
"1995",2016,"BE33",282.602,282.602,350.034,0
"1996",2016,"BE34",62.867,62.867,79.454,0
"1997",2016,"BE35",118.462,118.462,151.719,0
"1998",2016,"BG31",262.053,262.053,262.053,0
"1999",2016,"BG32",314.599,314.599,314.599,0
"2000",2016,"BG33",378.717,378.717,385.158,0
"2001",2016,"BG34",421.585,421.585,421.585,0
"2002",2016,"BG41",995.485,995.485,1003.974,0
"2003",2016,"BG42",570.838,570.838,576.224,0
"2004",2016,"CH00",232.891,83.517,271.734,149.374
"2005",2016,"CH01",706.189,555.824,917.716,150.365
"2006",2016,"CH02",694.486,694.486,989.393,0
"2007",2016,"CH03",403.061,375.642,596.87,27.419
"2008",2016,"CH04",600.2,600.2,945.321,0
"2009",2016,"CH05",413.605,413.605,583.849,0
"2010",2016,"CH06",298.694,298.694,449.096,0
"2011",2016,"CH07",118.958,118.958,160.188,0
"2012",2016,"CY00",351.934,351.934,362.962,0
"2013",2016,"CZ01",707.728,698.721,801.219,9.00699999999995
"2014",2016,"CZ02",522.179,522.179,574.73,0
"2015",2016,"CZ03",537.33,537.33,574.849,0
"2016",2016,"CZ04",449.044,449.044,495.18,0
"2017",2016,"CZ05",652.784,652.784,705.285,0
"2018",2016,"CZ06",721.747,721.747,807.742,0
"2019",2016,"CZ07",529.63,529.63,570.293,0
"2020",2016,"CZ08",508.114,505.339,561.349,2.77499999999998
"2021",2016,"DE00",501.317,330.499,569.042,170.818
"2022",2016,"DE11",1944.497,1944.497,2234.275,0
"2023",2016,"DE12",1256.18,1256.18,1425.428,0
"2024",2016,"DE13",991.933,991.933,1123.862,0
"2025",2016,"DE14",838.32,838.32,952.762,0
"2026",2016,"DE21",2135.672,2120.929,2573.583,14.7429999999999
"2027",2016,"DE22",565.944,550.65,625.613,15.294
"2028",2016,"DE23",506.963,501.68,553.634,5.28300000000002
"2029",2016,"DE24",486.968,483.976,544.096,2.99200000000002
"2030",2016,"DE25",833.938,833.938,935.533,0
"2031",2016,"DE26",584.704,584.704,653.682,0
"2032",2016,"DE27",849.769,846.608,944.455,3.16099999999994
"2033",2016,"DE30",1683.458,1673.387,1969.882,10.0709999999999
"2034",2016,"DE40",909.757,909.757,992.963,0
"2035",2016,"DE50",396.706,385.179,433.447,11.527
"2036",2016,"DE60",1047.787,1038.539,1203.716,9.24800000000005
"2037",2016,"DE71",1760.021,1758.607,2091.252,1.41399999999999
"2038",2016,"DE72",424.836,424.836,487.849,0
"2039",2016,"DE73",535.938,535.938,594.791,0
"2040",2016,"DE80",658.887,658.887,701.918,0
"2041",2016,"DE91",725.398,725.398,793.194,0
"2042",2016,"DE92",931.733,931.733,1028.012,0
"2043",2016,"DE93",591.976,591.976,676.573,0
"2044",2016,"DE94",1102.404,1102.404,1229.927,0
"2045",2016,"DEA1",2217.53,2217.53,2487.822,0
"2046",2016,"DEA2",1910.964,1910.964,2147.676,0
"2047",2016,"DEA3",1051.622,1051.622,1156.071,0
"2048",2016,"DEA4",916.526,916.526,1012.981,0
"2049",2016,"DEA5",1506.378,1506.378,1652.625,0
"2050",2016,"DEB1",585.972,583.701,655.262,2.27099999999996
"2051",2016,"DEB2",218,218,241.578,0
"2052",2016,"DEB3",815.714,815.714,926.49,0
"2053",2016,"DEC0",429.633,429.633,466.229,0
"2054",2016,"DED2",688.328,685.409,751.668,2.91899999999998
"2055",2016,"DED4",636.352,634.151,674.605,2.20100000000002
"2056",2016,"DED5",456.833,456.833,503.21,0
"2057",2016,"DEE0",905.476,905.476,964.83,0
"2058",2016,"DEF0",1064.207,1064.207,1222.208,0
"2059",2016,"DEG0",906.459,906.459,984.591,0
